cycle, observation, reward, action, explored, explore_rate, total reward, average reward
1, 32625, 0, 1, 1, 1, 0, 0
2, 29962, 1011, 3, 0, 0.95, 1011, 505.5
3, 29962, 1011, 1, 0, 0.9025, 2022, 674
4, 29962, 1011, 3, 1, 0.857375, 3033, 758.25
5, 29962, 1011, 1, 1, 0.814506, 4044, 808.8
6, 29962, 1011, 3, 1, 0.773781, 5055, 842.5
7, 29962, 1011, 1, 1, 0.735092, 6066, 866.571
8, 29962, 1011, 0, 1, 0.698337, 7077, 884.625
9, 30472, 991, 3, 1, 0.66342, 8068, 896.444
10, 30472, 1011, 2, 0, 0.630249, 9079, 907.9
11, 29962, 1001, 3, 0, 0.598737, 10080, 916.364
12, 29962, 1011, 1, 1, 0.5688, 11091, 924.25
13, 29962, 1011, 2, 0, 0.54036, 12102, 930.923
14, 30472, 991, 3, 0, 0.513342, 13093, 935.214
15, 30472, 1011, 2, 0, 0.487675, 14104, 940.267
16, 29962, 991, 2, 1, 0.463291, 15095, 943.438
17, 32002, 991, 0, 0, 0.440127, 16086, 946.235
18, 29962, 1001, 3, 1, 0.41812, 17087, 949.278
19, 29962, 1011, 1, 0, 0.397214, 18098, 952.526
20, 29962, 1011, 2, 0, 0.377354, 19109, 955.45
21, 32002, 1001, 3, 1, 0.358486, 20110, 957.619
22, 30725, 991, 2, 0, 0.340562, 21101, 959.136
23, 30725, 1011, 3, 0, 0.323534, 22112, 961.391
24, 30980, 991, 1, 0, 0.307357, 23103, 962.625
25, 30725, 1001, 0, 0, 0.291989, 24104, 964.16
26, 30725, 1011, 1, 0, 0.27739, 25115, 965.962
27, 32002, 1001, 1, 0, 0.26352, 26116, 967.259
28, 32002, 1011, 3, 0, 0.250344, 27127, 968.821
29, 30725, 1001, 2, 0, 0.237827, 28128, 969.931
30, 30725, 1011, 1, 0, 0.225936, 29139, 971.3
31, 32002, 1001, 3, 0, 0.214639, 30140, 972.258
32, 30725, 1001, 1, 0, 0.203907, 31141, 973.156
33, 32002, 1001, 2, 0, 0.193711, 32142, 974
34, 29962, 991, 0, 0, 0.184026, 33133, 974.5
35, 32002, 1001, 2, 0, 0.174825, 34134, 975.257
36, 29962, 1001, 3, 0, 0.166083, 35135, 975.972
37, 29962, 1011, 3, 0, 0.157779, 36146, 976.919
38, 29962, 1011, 1, 0, 0.14989, 37157, 977.816
39, 29962, 1011, 0, 0, 0.142396, 38168, 978.667
40, 32002, 1001, 1, 1, 0.135276, 39169, 979.225
41, 32002, 1011, 2, 0, 0.128512, 40180, 980
42, 29962, 1001, 0, 1, 0.122087, 41181, 980.5
