cycle, observation, reward, action, explored, explore_rate, total reward, average reward
1, 1801889039, 0, 7, 1, 1, 0, 0
2, 1801889039, 0, 7, 1, 0.95, 0, 0
3, 1801889039, 0, 1, 1, 0.9025, 0, 0
4, 1801889039, 0, 7, 1, 0.857375, 0, 0
5, 1801889039, 0, 2, 1, 0.814506, 0, 0
6, 0, 3, 7, 0, 0.773781, 3, 0.5
7, 131076, 2, 7, 1, 0.735092, 5, 0.714286
8, 131076, 0, 7, 0, 0.698337, 5, 0.625
9, 131076, 0, 8, 1, 0.66342, 5, 0.555556
10, 139269, 2, 8, 1, 0.630249, 7, 0.7
11, 139269, 0, 1, 0, 0.598737, 7, 0.636364
12, 155781, 2, 5, 1, 0.5688, 9, 0.75
